eta2r,eta2not,epsilon2r,epsilon2not,omega2r,omega2not,eta2p,N
0.028564367,0.029233282,0.030270792,0.029339139,0.030283567,0.029303766,0.101123596,100
0.121255123,0.125295761,0.112281663,0.112238892,0.110481189,0.110271266,0.132791328,10
0.071071462,0.07606825,0.070557111,0.071874596,0.070126141,0.071270716,0.132791328,20
0.055081636,0.057604217,0.056740208,0.055695597,0.056594437,0.055411547,0.132791328,30
0.04749805,0.050830696,0.049337591,0.04963726,0.04927055,0.049442462,0.132791328,40
0.04461949,0.046625738,0.046278457,0.04561506,0.046232654,0.045460364,0.132791328,50
0.040160361,0.041719117,0.042215752,0.041309001,0.042214218,0.041209058,0.132791328,60
0.036360941,0.037872185,0.038141615,0.037162035,0.038151025,0.037070095,0.132791328,70
0.034378646,0.035999299,0.036099758,0.035526084,0.036117071,0.03545286,0.132791328,80
0.033902233,0.03444336,0.035957999,0.034530065,0.035991726,0.034486295,0.132791328,90
0.030464387,0.031364948,0.032060991,0.030889534,0.032089631,0.030833586,0.132791328,100
0.113393593,0.118642151,0.114068308,0.113485986,0.112791445,0.111963574,0.166666667,10
0.075055053,0.080296077,0.076407084,0.077378617,0.076065789,0.076809822,0.166666667,20
0.058871095,0.062075162,0.060202727,0.059414323,0.060068445,0.059076832,0.166666667,30
0.051438426,0.054721214,0.053169516,0.053370235,0.053120494,0.053157998,0.166666667,40
0.047266069,0.048235274,0.050260123,0.048433858,0.050298887,0.048340149,0.166666667,50
0.040805538,0.042503432,0.043048771,0.041992948,0.043091102,0.04189623,0.166666667,60
0.038700906,0.039977751,0.041073081,0.039798983,0.041132539,0.039729888,0.166666667,70
0.035783554,0.036581771,0.038028698,0.036400047,0.038095237,0.036344891,0.166666667,80
0.035956823,0.035677146,0.038503081,0.036042601,0.038584621,0.036018397,0.166666667,90
0.032971838,0.033083521,0.034919824,0.032874506,0.034983305,0.032829761,0.166666667,100
0.118670757,0.125147974,0.120200111,0.119863526,0.119064216,0.118325102,0.201995012,10
0.076741113,0.081241272,0.078930704,0.078716529,0.078689262,0.078186303,0.201995012,20
0.063086881,0.066753825,0.066865554,0.066408738,0.066872923,0.066167406,0.201995012,30
0.053446723,0.055775431,0.05655493,0.055246687,0.056612227,0.055085939,0.201995012,40
0.049231404,0.050110375,0.051959456,0.049648658,0.052026728,0.049527786,0.201995012,50
0.043592702,0.045270632,0.045947718,0.044726917,0.046023296,0.044622996,0.201995012,60
0.040281828,0.041952282,0.042806013,0.041770955,0.042905655,0.041703044,0.201995012,70
0.039634005,0.039795265,0.041812074,0.039534998,0.041896088,0.039471116,0.201995012,80
0.038002381,0.037853322,0.040522738,0.038068912,0.040632839,0.038040355,0.201995012,90
0.034419059,0.034685665,0.036239456,0.034235677,0.036320142,0.034175478,0.201995012,100
0.119447342,0.12696093,0.122786621,0.123545533,0.121809511,0.122114738,0.238095238,10
0.080750328,0.086075164,0.083496666,0.083602699,0.083332055,0.083058573,0.238095238,20
0.065780067,0.069589182,0.068404532,0.067826639,0.068392814,0.067492457,0.238095238,30
0.053767709,0.055866118,0.056451584,0.055080833,0.056540058,0.054920007,0.238095238,40
0.050499149,0.052440395,0.053509153,0.05216549,0.053635171,0.052054179,0.238095238,50
0.046396066,0.047495486,0.048984424,0.047169916,0.049102878,0.047078029,0.238095238,60
0.044375244,0.044510448,0.046693191,0.044115554,0.046801828,0.044029747,0.238095238,70
0.039857305,0.040477343,0.042218683,0.040210359,0.042348078,0.040148212,0.238095238,80
0.03875881,0.038447173,0.040979129,0.038235694,0.041102274,0.038183522,0.238095238,90
0.036329397,0.036430524,0.038387411,0.03623469,0.038506688,0.03618897,0.238095238,100
0.1178374,0.122480513,0.12153274,0.11831273,0.120846511,0.11708926,0.274376417,10
0.079664713,0.083203796,0.083792844,0.081326876,0.083829129,0.080898081,0.274376417,20
0.064814028,0.067268576,0.068700577,0.066697522,0.068856327,0.066493621,0.274376417,30
0.055987583,0.057510874,0.059468231,0.057289756,0.05965294,0.057174969,0.274376417,40
0.051141336,0.051936401,0.05399813,0.051372754,0.054157383,0.051251373,0.274376417,50
0.04658841,0.047256301,0.049134268,0.046669828,0.049290804,0.046565021,0.274376417,60
0.042232912,0.042849644,0.044778682,0.042538721,0.044951258,0.042471636,0.274376417,70
0.041667059,0.042372033,0.043669936,0.041746733,0.043799401,0.04165132,0.274376417,80
0.038475443,0.038669566,0.040519375,0.038142031,0.040662067,0.038065633,0.274376417,90
0.037473735,0.035980135,0.039649708,0.035870481,0.039805309,0.035836897,0.274376417,100
0.115123008,0.121525405,0.119828463,0.118814985,0.119472504,0.117814173,0.310344828,10
0.08238855,0.086240878,0.086512528,0.085095891,0.086597732,0.084703689,0.310344828,20
0.065922886,0.067557823,0.070161898,0.067226039,0.07040449,0.067055939,0.310344828,30
0.056948965,0.058842471,0.060302435,0.058090206,0.060525275,0.057929034,0.310344828,40
0.051726576,0.051964966,0.054991455,0.051801193,0.055231304,0.051724339,0.310344828,50
0.047150422,0.047201328,0.050259273,0.047011972,0.050502734,0.046947488,0.310344828,60
0.043324341,0.043420794,0.045840268,0.043101309,0.046042995,0.04303489,0.310344828,70
0.04144921,0.040844372,0.043838759,0.040495787,0.04403499,0.040432464,0.310344828,80
0.039912339,0.039445954,0.042086966,0.038941476,0.042266483,0.038863793,0.310344828,90
0.038241842,0.037390318,0.040256597,0.037107869,0.040425301,0.037056562,0.310344828,100
0.121346586,0.126347335,0.12775833,0.125418559,0.127466313,0.124486754,0.345603272,10
0.079432904,0.082433428,0.084611695,0.082185678,0.084915611,0.081950425,0.345603272,20
0.064535524,0.066291311,0.068421212,0.065481945,0.068719345,0.065300223,0.345603272,30
0.056517365,0.057912376,0.059630698,0.057141667,0.059888801,0.056992077,0.345603272,40
0.051080804,0.051372681,0.0542402,0.051095742,0.05452212,0.051019245,0.345603272,50
0.04709272,0.047085388,0.049880736,0.046747048,0.050135093,0.046671994,0.345603272,60
0.043291043,0.042767615,0.045727572,0.042166313,0.045957609,0.042073946,0.345603272,70
0.042348456,0.041875845,0.044687963,0.041510922,0.044908431,0.041443021,0.345603272,80
0.0392886,0.038646314,0.041399747,0.038153745,0.04160343,0.03807747,0.345603272,90
0.036711455,0.035690543,0.038732634,0.035214611,0.038932296,0.035146,0.345603272,100
0.11627102,0.120796305,0.122645314,0.119626725,0.122715073,0.11894688,0.379844961,10
0.083538572,0.084581481,0.09020673,0.086382032,0.090702849,0.086375937,0.379844961,20
0.067177127,0.067792634,0.071296193,0.067593505,0.071651554,0.067472601,0.379844961,30
0.056479694,0.055933561,0.060163772,0.05550021,0.060529866,0.055406496,0.379844961,40
0.052157974,0.052659436,0.054919811,0.052169921,0.055193776,0.05206549,0.379844961,50
0.047192287,0.047041441,0.049726745,0.046484641,0.049991035,0.04638734,0.379844961,60
0.045321262,0.043460921,0.048114452,0.04335228,0.048409449,0.043315448,0.379844961,70
0.042306245,0.041324428,0.044468743,0.040782869,0.044698949,0.04069482,0.379844961,80
0.03782413,0.036722235,0.03997632,0.036304701,0.040216168,0.036241789,0.379844961,90
0.036368518,0.036018732,0.038310577,0.035473558,0.038527643,0.035393042,0.379844961,100
0.114083208,0.119630294,0.121107253,0.11878299,0.121390214,0.118203373,0.412844037,10
0.076364116,0.080238028,0.079008719,0.077837472,0.079257748,0.077439693,0.412844037,20
0.064782036,0.064616373,0.069576013,0.064744664,0.070089447,0.064700479,0.412844037,30
0.056072495,0.058001621,0.058913029,0.056964805,0.059228374,0.056782786,0.412844037,40
0.048304235,0.048756024,0.0510414,0.047755224,0.051368982,0.047604275,0.412844037,50
0.046674044,0.04601981,0.049336453,0.045492822,0.049651297,0.045402973,0.412844037,60
0.042474129,0.041144109,0.044892759,0.0407004,0.045186765,0.040630999,0.412844037,70
0.039996896,0.039874575,0.042106303,0.03915584,0.042364186,0.039045873,0.412844037,80
0.039164906,0.037059849,0.041403596,0.036795874,0.041676872,0.036750883,0.412844037,90
0.037796086,0.035479251,0.039801428,0.035100733,0.040047079,0.035041335,0.412844037,100
0.112118726,0.116463418,0.119145758,0.115681498,0.119621762,0.115210275,0.444444444,10
0.073470288,0.077051595,0.077657038,0.075634701,0.078165863,0.075388171,0.444444444,20
0.064944074,0.066139444,0.06857145,0.06520489,0.068993856,0.065017202,0.444444444,30
0.054110681,0.055521889,0.057194939,0.054792561,0.057592639,0.054666887,0.444444444,40
0.047283396,0.047016965,0.050273295,0.046298064,0.050672535,0.046190989,0.444444444,50
0.044419792,0.043519635,0.04685256,0.04264874,0.047176881,0.042517659,0.444444444,60
0.041616635,0.041370796,0.043838434,0.040668414,0.044135151,0.040557273,0.444444444,70
0.038963101,0.036869116,0.041106543,0.036251606,0.041396595,0.036161069,0.444444444,80
0.039227237,0.03658375,0.041470722,0.036346082,0.041769051,0.036304916,0.444444444,90
0.035497334,0.033855419,0.037412064,0.033282625,0.037672519,0.033195513,0.444444444,100
0.102349852,0.107260122,0.108183485,0.104715436,0.108909866,0.104319652,0.47454844,10
0.073597988,0.07559713,0.077901192,0.074465795,0.078474854,0.074272621,0.47454844,20
0.058719005,0.061248658,0.062287023,0.060295862,0.062796717,0.060142469,0.47454844,30
0.053013858,0.054359821,0.055765299,0.05323066,0.056156948,0.053046155,0.47454844,40
0.047168166,0.047819959,0.049914713,0.046987739,0.050311467,0.046853649,0.47454844,50
0.042168651,0.041795947,0.044630992,0.041086154,0.044995196,0.040980673,0.47454844,60
0.039987335,0.040235897,0.042035626,0.039399047,0.042337864,0.039266616,0.47454844,70
0.039499215,0.038463505,0.04153345,0.037778764,0.041828066,0.037666946,0.47454844,80
0.037868987,0.036209241,0.039695153,0.035583225,0.039959695,0.035481242,0.47454844,90
0.034479132,0.032868241,0.036333531,0.032308877,0.036607501,0.032221713,0.47454844,100
0.100629434,0.104510157,0.106656341,0.101876405,0.107505993,0.101517377,0.50310559,10
0.071205603,0.072722385,0.075577072,0.071656335,0.076240905,0.071509337,0.50310559,20
0.061591198,0.062071013,0.065385312,0.06142799,0.065941627,0.061311038,0.50310559,30
0.048592492,0.049615555,0.051467534,0.048325767,0.051934586,0.048135872,0.50310559,40
0.045324,0.046742433,0.047671571,0.045756633,0.048043725,0.045595751,0.50310559,50
0.042761945,0.042800057,0.044907444,0.04201214,0.045245043,0.041882642,0.50310559,60
0.039356934,0.038233093,0.041591423,0.03762696,0.041944557,0.037532809,0.50310559,70
0.035825364,0.035611289,0.037618996,0.034695792,0.037907148,0.034548197,0.50310559,80
0.03692139,0.035378446,0.038581293,0.034700916,0.038840605,0.034587478,0.50310559,90
0.034931348,0.032876164,0.03681625,0.032435072,0.037112142,0.032362776,0.50310559,100
0.09425251,0.096990656,0.101315267,0.095627422,0.102549605,0.095647331,0.53010279,10
0.065891845,0.069874977,0.069319327,0.067824493,0.069949525,0.067537684,0.53010279,20
0.054938536,0.05610962,0.058139176,0.054787523,0.058695812,0.054601806,0.53010279,30
0.050660411,0.050397398,0.053513702,0.049707742,0.053987545,0.049602343,0.53010279,40
0.044756291,0.044987911,0.047110836,0.044010742,0.04750852,0.043851131,0.53010279,50
0.042287382,0.040298778,0.044863335,0.039923334,0.045291014,0.039869305,0.53010279,60
0.037675548,0.0370297,0.039764623,0.036176443,0.040119282,0.036036631,0.53010279,70
0.03474343,0.033041695,0.036753626,0.032271044,0.037096435,0.032148655,0.53010279,80
0.034311235,0.034227398,0.035972383,0.033429744,0.036253299,0.033291398,0.53010279,90
0.033513101,0.031142426,0.035303973,0.03056604,0.035604421,0.030470017,0.53010279,100
0.092469686,0.097701263,0.097141411,0.094872783,0.098113378,0.094583642,0.555555556,10
0.063295416,0.066549869,0.066356259,0.064243939,0.066985251,0.063930621,0.555555556,20
0.054510119,0.056030217,0.057144896,0.054260382,0.057633815,0.053976344,0.555555556,30
0.046469836,0.047112917,0.048958663,0.045895403,0.049417068,0.045703533,0.555555556,40
0.04209408,0.041785586,0.044556647,0.040933508,0.045004843,0.040803549,0.555555556,50
0.038460451,0.03841789,0.040668923,0.037488834,0.041069644,0.037336026,0.555555556,60
0.034961598,0.035322246,0.036753512,0.03427466,0.037083386,0.034096379,0.555555556,70
0.035209344,0.03515748,0.036792905,0.03425459,0.037077568,0.034093808,0.555555556,80
0.032892223,0.030824481,0.034680172,0.030206732,0.034999963,0.030103658,0.555555556,90
0.031548202,0.030624495,0.033043512,0.02987991,0.033311921,0.029748185,0.555555556,100
0.088547132,0.093135559,0.095457723,0.092793076,0.096883932,0.092972966,0.579500657,10
0.062832323,0.064531337,0.066369667,0.063052915,0.067106556,0.062895045,0.579500657,20
0.050205964,0.052013086,0.052816717,0.050462193,0.053359597,0.050239839,0.579500657,30
0.045445303,0.04724139,0.047625871,0.045844513,0.048057336,0.045608381,0.579500657,40
0.040027496,0.041466181,0.042079168,0.040317359,0.042480712,0.040120806,0.579500657,50
0.038166434,0.037300656,0.040220286,0.036362356,0.040610916,0.03620278,0.579500657,60
0.035989483,0.034827294,0.037818333,0.034061953,0.038164132,0.033929967,0.579500657,70
0.033397863,0.032790331,0.035146763,0.032085089,0.035477764,0.031961286,0.579500657,80
0.03118033,0.030851701,0.032742521,0.030088167,0.033039404,0.029950849,0.579500657,90
0.030611981,0.029655054,0.032031604,0.02893032,0.032299951,0.02879825,0.579500657,100
0.083475098,0.087588584,0.088935951,0.085598895,0.090308238,0.085639544,0.60199005,10
0.059681747,0.061682686,0.063324381,0.060163403,0.064134663,0.060012336,0.60199005,20
0.051116546,0.052130995,0.053643256,0.05055879,0.054176187,0.050309869,0.60199005,30
0.042550617,0.044679343,0.044470122,0.043045241,0.044883249,0.042761077,0.60199005,40
0.03843802,0.038934932,0.040235504,0.037608105,0.040611123,0.037376366,0.60199005,50
0.035872373,0.036382001,0.037582614,0.035276943,0.03793126,0.035077525,0.60199005,60
0.033155612,0.033922738,0.034766759,0.032851409,0.035093432,0.032652765,0.60199005,70
0.032199759,0.032125063,0.033643277,0.03118784,0.033932418,0.03101205,0.60199005,80
0.030849544,0.031029195,0.032118378,0.030100344,0.032371746,0.029921946,0.60199005,90
0.029381113,0.028760904,0.030688894,0.027918975,0.030948084,0.027758028,0.60199005,100
0.08232189,0.086853171,0.086846628,0.08421361,0.088101639,0.084098436,0.623085984,10
0.058066349,0.060445291,0.061221577,0.058872958,0.061974921,0.058695958,0.623085984,20
0.047292042,0.049155173,0.049570939,0.047586575,0.050099931,0.047343304,0.623085984,30
0.04236643,0.043265765,0.044486538,0.042009478,0.044946435,0.04179412,0.623085984,40
0.036790942,0.039809071,0.038099356,0.038203575,0.038398013,0.037896288,0.623085984,50
0.033162574,0.034978817,0.034615064,0.033674188,0.034934271,0.033427305,0.623085984,60
0.033234393,0.033278903,0.034682238,0.032304408,0.034986767,0.032119001,0.623085984,70
0.030231529,0.032179757,0.03123391,0.031018747,0.031450902,0.030786896,0.623085984,80
0.029894673,0.030532116,0.031080415,0.02962986,0.031327432,0.029450296,0.623085984,90
0.027612473,0.028524775,0.028685152,0.027562904,0.028910229,0.027369674,0.623085984,100
0.080640764,0.084180951,0.083537883,0.080850484,0.084491516,0.080558977,0.642857143,10
0.05576152,0.058030386,0.058292112,0.056027204,0.058957353,0.055760419,0.642857143,20
0.045294086,0.046445895,0.047528211,0.044775572,0.04806817,0.044509284,0.642857143,30
0.04041257,0.040856885,0.042284176,0.039503053,0.042716974,0.039267785,0.642857143,40
0.035377249,0.037558276,0.036822179,0.036068146,0.037159505,0.035781065,0.642857143,50
0.033097547,0.035897233,0.034286788,0.034533533,0.034559837,0.0342586,0.642857143,60
0.030110771,0.031598247,0.031336932,0.030356673,0.031613597,0.030108233,0.642857143,70
0.029334643,0.031217913,0.030402634,0.030098746,0.030639899,0.029868761,0.642857143,80
0.026863937,0.02810757,0.027987651,0.027090945,0.028235502,0.026883933,0.642857143,90
0.02570743,0.027285853,0.026686315,0.026275966,0.026902403,0.026066921,0.642857143,100
0.075176701,0.078756754,0.078083873,0.07560496,0.0791626,0.075409052,0.661375661,10
0.053383056,0.057021969,0.055544591,0.054649808,0.056162478,0.054279154,0.661375661,20
0.042685948,0.045980813,0.04408753,0.043725688,0.044485367,0.043311047,0.661375661,30
0.037546719,0.039764064,0.03904134,0.038139434,0.039419784,0.037834878,0.661375661,40
0.034899239,0.037155886,0.035961067,0.035609137,0.036226832,0.035297268,0.661375661,50
0.032007935,0.033685016,0.033215251,0.032399063,0.033500852,0.032138128,0.661375661,60
0.030637953,0.03266034,0.031645778,0.031507565,0.031880358,0.031266137,0.661375661,70
0.026847985,0.029503051,0.027758631,0.028281474,0.02797476,0.028023345,0.661375661,80
0.024776801,0.027253267,0.025637994,0.026072357,0.025841342,0.025821264,0.661375661,90
0.023446228,0.026313837,0.024190587,0.025167059,0.024366898,0.024920416,0.661375661,100
