eta2r,eta2not,epsilon2r,epsilon2not,omega2r,omega2not,eta2p,N
0.002233779,0.012834244,-0.013748904,-0.002944585,-0.014542704,-0.003783915,0.166666667,40
-0.00213683,0.008964822,-0.014924639,-0.003653064,-0.015557723,-0.004324239,0.166666667,50
-0.002332472,0.007911579,-0.012955343,-0.00258107,-0.013490929,-0.003146083,0.166666667,60
-0.001941077,0.008805964,-0.011020146,-0.00015629,-0.011484784,-0.000647123,0.166666667,70
-0.003577651,0.007074713,-0.011523009,-0.000769514,-0.011928745,-0.001197862,0.166666667,80
-0.004621632,0.005876143,-0.011683051,-0.001096811,-0.012043764,-0.001477452,0.166666667,90
-0.005823525,0.004649722,-0.012180774,-0.001628185,-0.012504666,-0.001969966,0.166666667,100
0.051363327,0.062566292,-0.010856812,0.001279734,-0.014409126,-0.002451201,0.201995012,10
0.01845921,0.029791076,-0.012312334,-0.000533158,-0.014159762,-0.002468528,0.201995012,20
0.007245063,0.018691762,-0.013205624,-0.001462891,-0.014450844,-0.002767557,0.201995012,30
0.001163816,0.01455071,-0.014160053,-0.000515719,-0.015096186,-0.00150322,0.201995012,40
-0.003225347,0.009011506,-0.015489077,-0.003064925,-0.016237482,-0.003851395,0.201995012,50
-0.003675001,0.009058611,-0.013865849,-0.000970369,-0.014494293,-0.00163164,0.201995012,60
-0.003451927,0.009071843,-0.012163415,0.000496483,-0.012706797,-7.43E-05,0.201995012,70
-0.004794321,0.007876844,-0.012415833,0.000375627,-0.012891608,-0.000124448,0.201995012,80
-0.007994696,0.00491127,-0.014786828,-0.001772104,-0.015206012,-0.002213459,0.201995012,90
-0.006418334,0.005794627,-0.01251245,-0.000206967,-0.012893899,-0.000607062,0.201995012,100
0.04227696,0.0559567,-0.017692023,-0.002872305,-0.021660825,-0.007038889,0.238095238,10
0.011474932,0.025658131,-0.018147298,-0.003404236,-0.020215612,-0.005574922,0.238095238,20
0.002763708,0.015772285,-0.016869251,-0.003524245,-0.01827189,-0.004987262,0.238095238,30
0.002294333,0.016494547,-0.01231356,0.002159736,-0.013387813,0.001037485,0.238095238,40
-0.002536172,0.011676797,-0.014236799,0.000193715,-0.015094442,-0.000701987,0.238095238,50
-0.005625312,0.008672711,-0.01538205,-0.000902273,-0.016095802,-0.001648361,0.238095238,60
-0.009799418,0.004619939,-0.018187507,-0.003611418,-0.018794344,-0.004246585,0.238095238,70
-0.007637488,0.00674867,-0.014943268,-0.000420534,-0.015480728,-0.00098247,0.238095238,80
-0.008209319,0.005887298,-0.014699044,-0.000483636,-0.015177664,-0.000983445,0.238095238,90
-0.008935122,0.004925003,-0.014774818,-0.000809692,-0.015205681,-0.001259375,0.238095238,100
0.036543546,0.050075658,-0.02087979,-0.006220002,-0.025279058,-0.010795806,0.274376417,10
0.009784999,0.025432479,-0.018471788,-0.002206643,-0.020776299,-0.004608475,0.274376417,20
0.001920363,0.017809754,-0.0167961,-0.000495776,-0.018356948,-0.002121424,0.274376417,30
0.000530683,0.015077971,-0.013413411,0.001413633,-0.014600577,0.000183681,0.274376417,40
-0.004747064,0.010878636,-0.015926206,-6.13E-05,-0.016872803,-0.001045075,0.274376417,50
-0.00631237,0.009368189,-0.015616641,0.000263247,-0.016407631,-0.00055886,0.274376417,60
-0.006175184,0.008825236,-0.014129518,0.00103395,-0.014810967,0.000327428,0.274376417,70
-0.008670016,0.006546207,-0.015641158,-0.000280477,-0.01623597,-0.00089773,0.274376417,80
-0.009006497,0.006497037,-0.0151972,0.000436981,-0.01572677,-0.000112911,0.274376417,90
-0.010016087,0.005399932,-0.015589115,-5.63E-05,-0.016065786,-0.000551139,0.274376417,100
0.035565895,0.049677355,-0.018941544,-0.00365413,-0.023795848,-0.008666238,0.310344828,10
0.009971525,0.025793526,-0.016858092,-0.000411539,-0.019381585,-0.003018369,0.310344828,20
0.000178861,0.016417255,-0.017652423,-0.00099407,-0.019346997,-0.002744282,0.310344828,30
-0.006151583,0.010653644,-0.019532482,-0.002404077,-0.020803532,-0.003717898,0.310344828,40
-0.007376869,0.009713683,-0.018045727,-0.000693585,-0.019068587,-0.001750906,0.310344828,50
-0.006827252,0.010321275,-0.015680842,0.001685675,-0.016539331,0.000798296,0.310344828,60
-0.008350572,0.007989338,-0.015937591,0.000579927,-0.016673449,-0.000179095,0.310344828,70
-0.011573417,0.005501633,-0.018230651,-0.000993496,-0.018872829,-0.001657217,0.310344828,80
-0.009932052,0.007154038,-0.01582745,0.001402624,-0.016401096,0.000810105,0.310344828,90
-0.012707625,0.0042501,-0.018028555,-0.000942363,-0.018542865,-0.00147382,0.310344828,100
0.023483994,0.040338185,-0.029092067,-0.01083336,-0.034182989,-0.016088727,0.345603272,10
0.004990145,0.02255644,-0.020644325,-0.002384623,-0.023312998,-0.005131954,0.345603272,20
0.000613535,0.018700892,-0.016294651,0.002260483,-0.018104357,0.000400759,0.345603272,30
-0.005519929,0.012180798,-0.018210634,-0.000169509,-0.019570136,-0.001566582,0.345603272,40
-0.009384224,0.008313163,-0.019544136,-0.001575872,-0.020631046,-0.002692606,0.345603272,50
-0.009279518,0.007615587,-0.01771608,-0.000606207,-0.018627056,-0.001540568,0.345603272,60
-0.011710432,0.005455693,-0.018950727,-0.001598014,-0.019730584,-0.002398625,0.345603272,70
-0.012895909,0.003996608,-0.019230965,-0.002178077,-0.019914055,-0.002878834,0.345603272,80
-0.012086687,0.00526369,-0.017703121,-0.000206533,-0.018311878,-0.000831234,0.345603272,90
-0.012927041,0.004677623,-0.017982524,-0.000244491,-0.018530562,-0.000807035,0.345603272,100
0.038663411,0.054954042,-0.009794224,0.007853958,-0.015342465,0.002181536,0.379844961,10
0.002844932,0.020700849,-0.021522572,-0.002961816,-0.024332408,-0.00583526,0.379844961,20
-0.003892474,0.015827589,-0.020031633,0.000198431,-0.021920495,-0.001737178,0.379844961,30
-0.008668622,0.010011443,-0.020761384,-0.001722088,-0.022181559,-0.003174268,0.379844961,40
-0.010293222,0.008697196,-0.01994294,-0.000661853,-0.02108444,-0.001828736,0.379844961,50
-0.011438985,0.007065849,-0.019467723,-0.000727658,-0.020421491,-0.001701756,0.379844961,60
-0.011577437,0.00669349,-0.018444095,2.54E-05,-0.019262926,-0.0008107,0.379844961,70
-0.012513831,0.005464078,-0.018520181,-0.000371596,-0.019237159,-0.001103616,0.379844961,80
-0.011890407,0.006050021,-0.017216633,0.000874979,-0.017855498,0.00022315,0.379844961,90
-0.014776903,0.003753923,-0.019586993,-0.000915782,-0.020160651,-0.001501672,0.379844961,100
0.026070879,0.044131424,-0.020686212,-0.001120621,-0.026375557,-0.006917714,0.412844037,10
0.007712501,0.02543863,-0.015160267,0.003265577,-0.018090934,0.000288805,0.412844037,20
-0.003598826,0.015926214,-0.018876968,0.00115303,-0.020837986,-0.00084148,0.412844037,30
-0.008998582,0.010323264,-0.020463092,-0.000769672,-0.021937894,-0.002269773,0.412844037,40
-0.011835484,0.006886737,-0.02100372,-0.001994935,-0.022186256,-0.003196364,0.412844037,50
-0.011112228,0.008298336,-0.018717332,0.000939976,-0.019705686,-6.44E-05,0.412844037,60
-0.011817448,0.007913098,-0.018328028,0.00161698,-0.019176186,0.000754855,0.412844037,70
-0.015732992,0.004447769,-0.021456621,-0.001084271,-0.022197209,-0.001837567,0.412844037,80
-0.013373697,0.005389486,-0.01843434,0.00048696,-0.019094783,-0.000183703,0.412844037,90
-0.015032352,0.004494485,-0.019594384,8.04E-05,-0.020188423,-0.000523371,0.412844037,100
0.028941858,0.047645861,-0.014942617,0.005320053,-0.02080446,-0.000617619,0.444444444,10
0.002765356,0.022041496,-0.019055309,0.000981731,-0.022053981,-0.002053063,0.444444444,20
-0.00688711,0.013528601,-0.021433041,-0.000489338,-0.023441482,-0.002521581,0.444444444,30
-0.00834141,0.010633216,-0.019185583,0.00015394,-0.020702143,-0.001378928,0.444444444,40
-0.011156015,0.0089199,-0.019830172,0.000553027,-0.021043237,-0.000673714,0.444444444,50
-0.013190732,0.006438445,-0.020420557,-0.000541858,-0.021432085,-0.001564746,0.444444444,60
-0.013547941,0.005890528,-0.019733848,-8.41E-05,-0.02060212,-0.000961883,0.444444444,70
-0.015194116,0.004502135,-0.020612625,-0.000729385,-0.021372276,-0.001497533,0.444444444,80
-0.01632081,0.003750842,-0.021139993,-0.000899198,-0.021815634,-0.001582426,0.444444444,90
-0.01353819,0.005776685,-0.017849507,0.001611693,-0.018458933,0.000995959,0.444444444,100
0.025834129,0.04368707,-0.015800657,0.003540029,-0.021785413,-0.002487013,0.47454844,10
0.002645353,0.022470554,-0.017991735,0.002616041,-0.0210379,-0.000451336,0.47454844,20
-0.008514404,0.011157909,-0.022323868,-0.002142788,-0.024366117,-0.004198745,0.47454844,30
-0.008603774,0.011584298,-0.018874068,0.001702235,-0.020411541,0.000155244,0.47454844,40
-0.013188522,0.007308087,-0.021433014,-0.000622681,-0.022664498,-0.001862476,0.47454844,50
-0.010336463,0.009477819,-0.017147328,0.00291883,-0.018176078,0.001884371,0.47454844,60
-0.015371138,0.0048233,-0.021249646,-0.000835703,-0.022130677,-0.001722359,0.47454844,70
-0.015480738,0.00437895,-0.020616171,-0.000567942,-0.021388053,-0.00134451,0.47454844,80
-0.01540753,0.004351686,-0.019965331,-3.96E-05,-0.020651703,-0.000730089,0.47454844,90
-0.01779223,0.002161561,-0.021907714,-0.001802758,-0.02252535,-0.002424233,0.47454844,100
0.019219427,0.037382181,-0.020586822,-0.000910505,-0.026643571,-0.00699048,0.50310559,10
-0.001593392,0.018584901,-0.021270542,-0.000295737,-0.02434422,-0.003376216,0.50310559,20
-0.009993528,0.010181208,-0.023102699,-0.002406203,-0.025161482,-0.004470502,0.50310559,30
-0.012362002,0.007562037,-0.022155394,-0.001848201,-0.023704829,-0.003400257,0.50310559,40
-0.012235504,0.007942029,-0.020028309,0.000458064,-0.021269888,-0.000785491,0.50310559,50
-0.014510829,0.005511925,-0.021011743,-0.000734463,-0.022047794,-0.001772286,0.50310559,60
-0.017007747,0.00381382,-0.02259364,-0.001545752,-0.023481778,-0.002435406,0.50310559,70
-0.014449233,0.005893813,-0.019303761,0.001232415,-0.020081343,0.000453884,0.50310559,80
-0.015450779,0.004629296,-0.019768295,0.000480995,-0.02045995,-0.000211518,0.50310559,90
-0.016524016,0.00369408,-0.02041355,-4.23E-05,-0.021036059,-0.000665634,0.50310559,100
0.017183845,0.036010119,-0.020542269,-0.000147139,-0.02660537,-0.006207459,0.53010279,10
-0.001744634,0.018601423,-0.020362075,0.000787116,-0.023449567,-0.002293761,0.53010279,20
-0.009925364,0.010243166,-0.022334568,-0.001644439,-0.024399697,-0.003704726,0.53010279,30
-0.009902055,0.010157027,-0.019128964,0.001315869,-0.020682319,-0.000232536,0.53010279,40
-0.013428988,0.006592997,-0.020826838,-0.000498394,-0.022069901,-0.001737977,0.53010279,50
-0.014927836,0.005275491,-0.021090866,-0.000630718,-0.022128309,-0.001665045,0.53010279,60
-0.01553725,0.0051592,-0.020813712,0.0001077,-0.021702931,-0.00077907,0.53010279,70
-0.015552545,0.004783298,-0.020161245,0.000367659,-0.02093992,-0.000408598,0.53010279,80
-0.016496612,0.003552011,-0.020595437,-0.000377864,-0.021287808,-0.001068234,0.53010279,90
-0.016900225,0.003566154,-0.020588084,3.33E-05,-0.021211422,-0.000588116,0.53010279,100
0.014778366,0.033477074,-0.02102714,-0.000770207,-0.027091901,-0.006805642,0.555555556,10
-0.003017616,0.01535267,-0.020680592,-0.001585164,-0.023755795,-0.004644017,0.555555556,20
-0.011391468,0.008217207,-0.023180328,-0.003064532,-0.025241291,-0.005112252,0.555555556,30
-0.010031324,0.009623075,-0.018771243,0.001261125,-0.020317313,-0.000274497,0.555555556,40
-0.014304226,0.005703452,-0.021325889,-0.001011971,-0.022563812,-0.002241762,0.555555556,50
-0.014876263,0.004959713,-0.020715086,-0.000626957,-0.021747841,-0.00165272,0.555555556,60
-0.01647255,0.003816377,-0.021482518,-0.000973059,-0.022368721,-0.001853011,0.555555556,70
-0.01670247,0.003736749,-0.021080447,-0.000447184,-0.021856078,-0.001217334,0.555555556,80
-0.016989637,0.003055408,-0.020878126,-0.000664162,-0.02156753,-0.00134874,0.555555556,90
-0.016553364,0.003608033,-0.020045771,0.000268363,-0.020666266,-0.000347728,0.555555556,100
0.012587688,0.03222792,-0.02140495,-0.000128032,-0.027434591,-0.006101053,0.579500657,10
-0.006103353,0.013545381,-0.022942934,-0.002518591,-0.025997799,-0.005542368,0.579500657,20
-0.00985221,0.009680599,-0.020981991,-0.000944024,-0.023024014,-0.002965393,0.579500657,30
-0.011196185,0.007865877,-0.019498022,-6.94E-05,-0.021030181,-0.001585432,0.579500657,40
-0.010478658,0.009234407,-0.01707526,0.002939535,-0.018301618,0.001727032,0.579500657,50
-0.014701498,0.005238375,-0.020233712,-4.04E-05,-0.021257426,-0.001052865,0.579500657,60
-0.014201529,0.005870753,-0.018926539,0.00136392,-0.01980369,0.000496482,0.579500657,70
-0.015360791,0.004094171,-0.019498704,0.000140957,-0.020266816,-0.000618976,0.579500657,80
-0.017824913,0.002215318,-0.021518657,-0.001309548,-0.022202291,-0.001985687,0.579500657,90
-0.017962928,0.001957653,-0.021284612,-0.001213117,-0.021900178,-0.001821994,0.579500657,100
0.013582219,0.031319479,-0.018453426,0.00076194,-0.024420305,-0.005130951,0.60199005,10
-0.00402391,0.01493073,-0.019893667,-0.000190819,-0.022909318,-0.003164646,0.60199005,20
-0.009904425,0.009895006,-0.020453934,-0.000142449,-0.022470496,-0.002129085,0.60199005,30
-0.013496662,0.006396194,-0.02141025,-0.00113484,-0.022926027,-0.002628665,0.60199005,40
-0.013112663,0.006764871,-0.019405356,0.000776426,-0.020617125,-0.000417218,0.60199005,50
-0.014049033,0.005443145,-0.019287071,0.000452889,-0.020297686,-0.000542834,0.60199005,60
-0.017423006,0.002286316,-0.021938582,-0.002015028,-0.02280666,-0.002870561,0.60199005,70
-0.015728625,0.003654565,-0.019656523,-8.93E-05,-0.020415003,-0.000836854,0.60199005,80
-0.015871003,0.003624686,-0.019358764,0.000301215,-0.020033285,-0.000363389,0.60199005,90
-0.016885811,0.002470402,-0.020028961,-0.00052611,-0.020636233,-0.001124557,0.60199005,100
0.012646203,0.030168012,-0.017709448,0.001272511,-0.023583419,-0.004508498,0.623085984,10
-0.003197659,0.01518925,-0.018202067,0.000910641,-0.0211734,-0.002009234,0.623085984,20
-0.011489916,0.008307722,-0.021534845,-0.0012252,-0.023522402,-0.003176658,0.623085984,30
-0.010691222,0.008228243,-0.018145169,0.001138132,-0.019633294,-0.000323269,0.623085984,40
-0.013258184,0.005508222,-0.019230207,-0.000176561,-0.020423391,-0.001348757,0.623085984,50
-0.016887983,0.002303513,-0.02189394,-0.002458485,-0.022890655,-0.003437558,0.623085984,60
-0.015906037,0.003441318,-0.02017582,-0.000618168,-0.021029167,-0.001456134,0.623085984,70
-0.015008283,0.004165021,-0.018729064,0.000626265,-0.019475095,-0.000106199,0.623085984,80
-0.014557406,0.004319023,-0.017856323,0.001179178,-0.018519093,0.000528399,0.623085984,90
-0.015451537,0.003321554,-0.018424003,0.000491308,-0.019020892,-9.49E-05,0.623085984,100
0.01363404,0.031009882,-0.014991695,0.003832134,-0.020752437,-0.001809822,0.642857143,10
-0.004802747,0.012583865,-0.019090073,-0.001017148,-0.022004127,-0.003874529,0.642857143,20
-0.008350746,0.009747326,-0.017803166,0.000762959,-0.019749549,-0.001143762,0.642857143,30
-0.011161253,0.00726723,-0.018244024,0.000538853,-0.01970568,-0.000892398,0.642857143,40
-0.012995948,0.005020661,-0.018661338,-0.000368964,-0.019831461,-0.001515304,0.642857143,50
-0.014287651,0.004748597,-0.019009225,0.000269009,-0.019985311,-0.000686111,0.642857143,60
-0.017021033,0.002116135,-0.021088032,-0.001742851,-0.021926653,-0.002563442,0.642857143,70
-0.017067587,0.002133773,-0.020620218,-0.001236566,-0.021353783,-0.001954332,0.642857143,80
-0.015359102,0.002912133,-0.018498164,-7.30E-05,-0.019148927,-0.000710173,0.642857143,90
-0.017968773,0.00028664,-0.020810528,-0.002416816,-0.021397732,-0.002992104,0.642857143,100
0.011170571,0.028880896,-0.016117243,0.003068942,-0.021779324,-0.002460232,0.661375661,10
-0.003277789,0.01396382,-0.016773925,0.001148274,-0.019623723,-0.001634678,0.661375661,20
-0.007271397,0.0111688,-0.016216976,0.002700123,-0.018117118,0.00084638,0.661375661,30
-0.010365327,0.008406967,-0.017076667,0.002056633,-0.018505382,0.000664093,0.661375661,40
-0.011865795,0.005840655,-0.017230439,0.000747027,-0.018374213,-0.00036979,0.661375661,50
-0.012022895,0.005962636,-0.016480275,0.001733885,-0.017432849,0.000804295,0.661375661,60
-0.014809017,0.003043479,-0.018650684,-0.000604139,-0.019469815,-0.001403979,0.661375661,70
-0.016251581,0.001971766,-0.019620656,-0.001224303,-0.020338219,-0.001924721,0.661375661,80
-0.014269056,0.003663784,-0.017242877,0.000841083,-0.017879045,0.000220161,0.661375661,90
-0.014150258,0.004396399,-0.016822793,0.001864369,-0.017395042,0.001306382,0.661375661,100
